id_ponto,nome_area_fm,id_trecho,geometry
931833fb-8e02-4936-97bd-25ed752797eb,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,58746,POINT (-43.17696689478298 -22.907038969997863)
052ef78d-341e-42a2-add4-ff307494d9ef,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70111,POINT (-43.18879190205607 -22.909071447447683)
c500b6d5-7df9-4241-91ea-3e9442bb5633,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70303,POINT (-43.177297017796974 -22.90611905110235)
1257d840-c0e6-4a84-bc39-532b7ef30161,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,55405,POINT (-43.18799245092239 -22.904384238405225)
4a0ecd46-8e2b-4e47-8901-5c2258dca2d7,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,100526,POINT (-43.19652944058194 -22.906590304354864)
216f887a-43b4-49a4-bab8-93aa192b7119,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,50000,POINT (-43.19385747809255 -22.907314673643693)
14756801-04a3-4982-a283-3372d9ca9110,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,72223,POINT (-43.18168280016475 -22.906286357169847)
b7f92414-da77-4f6e-9280-dd4c912c3638,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,54428,POINT (-43.18176287252555 -22.907015670555438)
4957234f-70ed-4749-838c-d8f965c533c6,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,72187,POINT (-43.176105875175566 -22.90925913219619)
8401354d-0eb9-4446-b5dd-c5a97ffb78a6,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70303,POINT (-43.17725279065142 -22.90626044937026)
8653b038-9de7-4478-90fe-faf244e76be6,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,55916,POINT (-43.18400898734992 -22.904731703325517)
73f43c30-a283-4c0f-abe1-44c48069d444,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,44981,POINT (-43.19169748550051 -22.910258540635496)
0b5e73c1-d2b2-4bda-9517-450575e1b760,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,85696,POINT (-43.18016900338528 -22.90331999057238)
eebdf30b-af63-4924-a0b2-ef3c2864be83,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,100526,POINT (-43.19615276409236 -22.906468821485838)
0a825d10-1b05-424e-b19a-5cc980a1f8f5,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70348,POINT (-43.176024594879536 -22.91067108580958)
a96d18e9-e581-416d-9164-7ec7d0a04f03,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,99813,POINT (-43.19476064095789 -22.906224947463507)
0e05507e-b477-4ce2-9186-1097fb9963d6,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,85315,POINT (-43.191550544088436 -22.910203679793977)
a38d6639-0927-461b-be2e-75f4122f573d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,49991,POINT (-43.189813614670825 -22.908007166042413)
0d8f3c32-ad4f-4d76-8312-d33dce2751b8,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,103319,POINT (-43.19302647565747 -22.90548982683099)
a0354ba8-b446-4cfe-9c0f-b7a8e57b0851,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,201913,POINT (-43.19153243491766 -22.90498777573241)
60898c90-b51f-44a0-951a-f31a99ed4291,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,55409,POINT (-43.18801068155144 -22.904726696136713)
45a83cf7-a629-4f29-8cc9-abe50ab68869,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70323,POINT (-43.18027224039548 -22.903859452387536)
07920276-3cc5-4292-8e9b-a7f91d05648c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,55403,POINT (-43.18803609716248 -22.904231138405823)
c84d6266-7eef-4586-b868-ae05feefe29d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,203723,POINT (-43.180343199859685 -22.909065139001555)
2f39528c-2500-4323-82bd-2c31ce325fac,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51721,POINT (-43.18387296517894 -22.90415649422677)
338183af-cc30-425c-b38b-eb8487a3799b,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70344,POINT (-43.17875193429778 -22.91352125387925)
1a0f2d8a-2c95-45d2-a1e5-f4725039627d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,49991,POINT (-43.18969626599095 -22.908127396512274)
1950a07a-f33f-4c95-85da-9d9de9fb2cfe,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70144,POINT (-43.19116572325115 -22.905018925657032)
1c1391f8-d13f-4465-b969-a95495e57e3d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,49998,POINT (-43.19249629817867 -22.906483635154284)
ef18256b-aeee-44fa-8a36-23b654713060,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51677,POINT (-43.182244160001574 -22.90639826476558)
3b1e7a74-8cb9-47f1-950a-b00e4c2a4d67,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,49989,POINT (-43.1908061619103 -22.905407170515637)
5fa13443-a3ff-4ee9-8df4-32ad4d6b853b,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,55911,POINT (-43.18211901689796 -22.904110768965552)
4c624a77-aea2-49d8-86e8-79f50ec65b15,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,179598,POINT (-43.19423873638917 -22.907664746032754)
7cd2d4b4-56da-474e-8785-7d066d57bb4c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,64697,POINT (-43.176760877345096 -22.908563903227364)
513d4748-c92f-4c34-be85-3c9c4cbc432a,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70317,POINT (-43.17866833694673 -22.903240499270566)
4a13b056-9694-426c-a56c-b09a00496aa4,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,58753,POINT (-43.17999458903314 -22.903242136846345)
bb0fe303-0091-45f4-8606-aecca0cb45b3,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51619,POINT (-43.17720598008839 -22.906399844950784)
58e217a8-6f2f-406c-8bb2-8653be29c3d4,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51555,POINT (-43.17574619460763 -22.907623418676497)
e5dd0f11-6c8b-430a-868b-911e9ad633c3,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51640,POINT (-43.17463869010628 -22.91108141181405)
38870d38-1d8f-433b-bd1c-b73b7ed2defe,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51593,POINT (-43.183876685391034 -22.902980475461455)
14b1443c-9ebf-4738-a70c-3e42777636ba,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,49995,POINT (-43.19202235283078 -22.90857306281413)
a5a00688-3bd5-44cf-a320-5000ed0b9ff5,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,55916,POINT (-43.18404048593421 -22.904334212031724)
f5096227-3519-4842-8ae0-4ce3bb91a259,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,306040,POINT (-43.194916622899335 -22.906615122716786)
6fbba586-5d50-4440-91db-c693576af31c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51627,POINT (-43.174661727854556 -22.910428346590056)
6cca6871-3d68-4668-be9b-aefe10513197,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,49992,POINT (-43.19088993903573 -22.907761255736435)
be1f2296-fa8b-45d2-809e-651f9b61a0c2,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,49992,POINT (-43.19142218009549 -22.90840518517779)
09baa685-fb9d-4afd-bcd6-f5fe6e518b3c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70066,POINT (-43.17921521662388 -22.901046880076876)
d75c87ad-d5dd-400b-9946-24001ecd7531,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51560,POINT (-43.17760892911379 -22.912680729030033)
4e2c44ef-bfe6-4d59-8d58-493681c19d72,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,200929,POINT (-43.17954327443887 -22.91092138103565)
05d58034-b6cc-4cab-8c48-d44fd0257d44,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,54431,POINT (-43.17571476870002 -22.91183617336396)
6836d425-bb04-4c80-b41a-20224a4bdc38,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51661,POINT (-43.17650920065639 -22.91187114269286)
28239a2d-f788-48cf-800f-82d5edf62e8a,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,46568,POINT (-43.17635908265743 -22.90988155777391)
f8540602-a281-43a3-903f-5721d932159d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,55952,POINT (-43.18327662470155 -22.9043365048584)
35ab71ff-78ee-4863-aa23-18ea5fe29ce3,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,301951,POINT (-43.19513784834159 -22.908325474686038)
10833a85-0883-4079-840f-c032585695a9,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,49996,POINT (-43.19254528511177 -22.90684128614301)
67d68cab-2af7-4c66-b016-8a20ff25fb14,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70330,POINT (-43.18121429515516 -22.906192198492278)
0c4e023f-5756-437c-87da-49fd9fea9be9,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70147,POINT (-43.19093815339664 -22.905222483539237)
1fc86908-15b0-42d1-97f6-0b476e867a4e,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,72242,POINT (-43.18139916042759 -22.90384156011901)
71f90c26-5a3c-438a-b77e-7bde951d5614,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,46569,POINT (-43.17646645147252 -22.911181918568598)
c70579c4-84c4-49d1-8ef5-9bbb88f1f47e,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51676,POINT (-43.17903838166271 -22.90579788176608)
b09b3890-f9d2-4130-a40f-a0c609baf1c5,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70299,POINT (-43.18071836232409 -22.90451397388999)
